Timestamp, Loss Function, Alpha, Train Size, Accuracy, Output File
2026-01-15 21:03:21, multiclass_split_loss_embedding_relu, 0.5, 10, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.5
2026-01-15 21:04:09, multiclass_split_loss_embedding_relu, 0.5, 20, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.5
2026-01-15 21:04:57, multiclass_split_loss_embedding_relu, 0.5, 50, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.5
2026-01-15 21:05:44, multiclass_split_loss_embedding_relu, 0.5, 100, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.5
2026-01-15 21:06:29, multiclass_split_loss_embedding_relu, 0.5, 200, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.5
2026-01-15 21:07:14, multiclass_split_loss_embedding_relu, 0.7, 10, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.7
2026-01-15 21:08:00, multiclass_split_loss_embedding_relu, 0.7, 20, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.7
2026-01-15 21:08:45, multiclass_split_loss_embedding_relu, 0.7, 50, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.7
2026-01-15 21:09:30, multiclass_split_loss_embedding_relu, 0.7, 100, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.7
2026-01-15 21:10:17, multiclass_split_loss_embedding_relu, 0.7, 200, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_relu_mix_0.7
2026-01-15 21:11:03, multiclass_split_loss_embedding_softplus, 0.3, 10, 59.18, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.3
2026-01-15 21:11:47, multiclass_split_loss_embedding_softplus, 0.3, 20, 59.18, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.3
2026-01-15 21:12:34, multiclass_split_loss_embedding_softplus, 0.3, 50, 59.18, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.3
2026-01-15 21:13:20, multiclass_split_loss_embedding_softplus, 0.3, 100, 59.18, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.3
2026-01-15 21:14:05, multiclass_split_loss_embedding_softplus, 0.3, 200, 59.18, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.3
2026-01-15 21:14:51, multiclass_split_loss_embedding_softplus, 0.5, 10, 57.82, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.5
2026-01-15 21:15:37, multiclass_split_loss_embedding_softplus, 0.5, 20, 57.82, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.5
2026-01-15 21:16:22, multiclass_split_loss_embedding_softplus, 0.5, 50, 57.82, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.5
2026-01-15 21:17:08, multiclass_split_loss_embedding_softplus, 0.5, 100, 57.82, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.5
2026-01-15 21:17:53, multiclass_split_loss_embedding_softplus, 0.5, 200, 57.82, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.5
2026-01-15 21:18:39, multiclass_split_loss_embedding_softplus, 0.7, 10, 56.46, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.7
2026-01-15 21:19:24, multiclass_split_loss_embedding_softplus, 0.7, 20, 56.46, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.7
2026-01-15 21:20:09, multiclass_split_loss_embedding_softplus, 0.7, 50, 56.46, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.7
2026-01-15 21:20:55, multiclass_split_loss_embedding_softplus, 0.7, 100, 56.46, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.7
2026-01-15 21:21:41, multiclass_split_loss_embedding_softplus, 0.7, 200, 56.46, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_softplus_mix_0.7
2026-01-15 21:22:27, multiclass_split_loss_embedding_sign, 0.3, 10, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.3
2026-01-15 21:23:12, multiclass_split_loss_embedding_sign, 0.3, 20, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.3
2026-01-15 21:23:58, multiclass_split_loss_embedding_sign, 0.3, 50, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.3
2026-01-15 21:24:45, multiclass_split_loss_embedding_sign, 0.3, 100, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.3
2026-01-15 21:25:32, multiclass_split_loss_embedding_sign, 0.3, 200, 57.14, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.3
2026-01-15 21:26:17, multiclass_split_loss_embedding_sign, 0.5, 10, 54.42, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.5
2026-01-15 21:27:02, multiclass_split_loss_embedding_sign, 0.5, 20, 54.42, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.5
2026-01-15 21:27:48, multiclass_split_loss_embedding_sign, 0.5, 50, 54.42, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.5
2026-01-15 21:28:34, multiclass_split_loss_embedding_sign, 0.5, 100, 54.42, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.5
2026-01-15 21:29:20, multiclass_split_loss_embedding_sign, 0.5, 200, 54.42, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.5
2026-01-15 21:30:07, multiclass_split_loss_embedding_sign, 0.7, 10, 53.06, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.7
2026-01-15 21:30:52, multiclass_split_loss_embedding_sign, 0.7, 20, 53.06, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.7
2026-01-15 21:31:37, multiclass_split_loss_embedding_sign, 0.7, 50, 53.06, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.7
2026-01-15 21:32:22, multiclass_split_loss_embedding_sign, 0.7, 100, 53.06, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.7
2026-01-15 21:33:09, multiclass_split_loss_embedding_sign, 0.7, 200, 53.06, MODEL_ENSEMBLE_1_BagOfWordsClassifierMultiClass__emb32_OPTIM_adabelief__LR_0.0001__BATCHSIZE_8__trainsize_675__active_False_smplsize_20_div0.8_LOSS_multiclass_split_loss_embedding_sign_mix_0.7
